Bus Name,Sentence,POS,NEG,NEU
Ngọc Ánh (Sài Gòn),"Xe vip 22 chỗ cũng được; sạch sẽ dễ chịu; có TV với phim khá mới, khá rõ nét; ghế có mát xa nhưng cũng như ko, íu xìu, xe chạy rung lắc còn mạnh hơn; mỗi buồng đều có rèm che (mấy nữ đi 1 mình nên cẩn thận). Lơ xe với bác tài cũng dc.. Xe đi từ Cà Mau, nhưng mình đặt vé đi từ bến xe Bạc Liêu, nên xe đến trễ 20p; vexere kêu đến sớm nữa tiếng; nên mình ngồi đợi tổng cộng 55p, nữa đêm 12h khuya (do mình đi chuyển cuối) ở ngoài trời (xung quanh có mấy chú xe ôm bến xe đang xỉn nói chuyện hơi to tiếng).. Đến Văn Phòng ở Sài Gòn thì có mấy ông nội xe ôm trung chuyển (tuy ko già nhưng thái độ như ông nội ng ta) rất khó ưa, khách hỏi đi trung chuyển có tốn tiền ko thì trả lời mập mờ, nạt ngược lại khách (cuối cùng chị đó đi taxi lun). VP ở Sài Gòn nằm ở trong góc Q8, cách Bến Xe miền Tây cỡ 2km đường chim bay, nhưng nếu tính đường xe chạy thì cỡ 4km (do phải đánh 1 vòng bự), trung chuyển xe ôm mất 50k (nhưng mình thà đặt grab bike tốn 60k do thái độ ông nội), taxi chắc tốn hơn 100K. Xe đi tuyến đường khác, ko có ngang qua BX miền Tây đâu nhé",0.12,0.8514,0.0286
Ngọc Ánh (Sài Gòn),Xe ok. Có trang bị cả máy xoa bóp. Tốt cho người hay đau lưng. Tuy nhiên nhà xe nên chú ý vệ sinh giặt mền thường xuyên sẽ hút khách nhiều hơn. Mỗi giường nên có 2 bộ để thay luân phiên. Trang bị thêm sạc cho laptop đáp ứng người đi công tác. Thanks!,0.9964,0.0003,0.0033
Ngọc Ánh (Sài Gòn),"Xe Ngọc Ánh, chuyến 21g ngày 08/12 đến đón trễ giờ(trễ 30 phút), không trung chuyển nội ô tỉnh BL, và trung chuyển TPHCM.",0.0111,0.9738,0.0151
Ngọc Ánh (Sài Gòn),"Tiếng máy xe quá ồn, làm ảnh hưởng đến khách",0.0012,0.9983,0.0004
Ngọc Ánh (Sài Gòn),"Xe ồn vì người nằm đối diện bật Youtube quá lớn. Khi anh lơ lại hỏi Họ và tên và yêu cầu thu 270k thì mình nói đã thanh toán qua Online, anh đó quay ra nói lớn với Bác tài là ""Lại thanh toán Online"", mình cảm thấy hơi khó chịu vì như vậy thì có phiền hà gì không nhỉ ? Ngoài 2 việc đó ra thì lúc đầu mình đặt chuyến 19h, nhưng anh tổng đài linh động đổi cho mình sang chuyến 20h vì mình ra chưa kịp, hỗ trợ tốt. Nhưng không hiểu sao lại thành sang chuyến 21h, làm mình chờ ở Bến Xe Cà Mau 1,5 tiếng mới được đón :((",0.0004,0.9971,0.0026
Ngọc Ánh (Sài Gòn),"Thu tiền xe trung chuyển và kg nói rõ là xe ôm, xe ôm chở 2 ng lớn và 1 trẻ em (+tx là 4ng) đi bằng xe honda quá nguy hiểm và vi phạm luật giao thông. Xem thường tính mạng con người. Xe xuất phát trễ hơn giờ qui định. Nếu kg thay đổi sẽ kg sử dụng dịh vụ này trong những lần tiếp theo.",0.004,0.9959,1e-04
Ngọc Ánh (Sài Gòn),"lúc mình đang chạy xe k hay có cuộc gọi nên k nghe máy được,nv rước khách nhắn tin nói chuyện rất khó nghe. còn nhà xe thì ok",0.0186,0.9699,0.0115
Ngọc Ánh (Sài Gòn),"Trung chuyển xe ôm 2 hành khách 1 xe máy là không an toàn và chưa tôn trọng khách hàng. Cần tính toán tiền trung chuyển hợp lý và chỉ 1xe chở 1 khách thôi nhé, nhà xe",0.0022,0.9976,0.0002
Ngọc Ánh (Sài Gòn),"Chất lượng xe tốt, nhân viên tài xế thân thiện, nhưng dịch vụ trung chuyển phải thêm 20k mà phải chờ gần cả tiếng.",0.3028,0.1699,0.5273
Ngọc Ánh (Sài Gòn),"Đi chậm giờ, xe mới, tốt, thái độ phục vụ cần chuyên nghiệp hơn",0.0181,0.2192,0.7627
Ngọc Ánh (Sài Gòn),"Xe giường ok, máy lạnh ok nhưng dịch vụ trung chuyển không tốt, nhân viên phục vụ bình thường không khó chịu cũng không quá thân thiện.",0.0013,0.137,0.8616
Ngọc Ánh (Sài Gòn),Nhà xe rất đúng giờ và trung chuyển rất nhiệt tình. Xe sạch sẽ ...,0.9992,0.0006,0.0002
Ngọc Ánh (Sài Gòn),"Xe bị trễ ( do bị kẹt xe )nhưng thái độ phục vụ và chất lượng xe rất tốt , tôi rất hài lòng về chuyến đi.",0.9978,0.0014,0.0008
Ngọc Ánh (Sài Gòn),"Thời gian xe chạy không chính xác mất rất nhiều thời gian chờ ở bến xe , đặc biệt dịp tết dịch vụ cũng bình thường , vẫn cảm thấy dịch vụ của 6 năm truoc vẫn tốt hon",0.9867,0.0042,0.0092
Ngọc Ánh (Sài Gòn),"Về chất lượng xe thì rất tốt, xe đẹp, mới. Về nhân viên thì chưa chuyên nghiệp lắm ! Nhất là khâu trung chuyển về nhà, tài xế bảo và không cho đội nón bảo hiểm, mặc dù nón để treo ở trước. Chạy xe nhanh, gập gềnh. Mình chỉ góp ý: Thứ nhất nên đúng giờ đối với KH, thứ 2 nhân viên nên ăn mặc chỉnh chu, thứ 3 khi trả khách về lại SG nhân viên nên hướng dẫn để KH trung chuyển ở đâu ( đằng này phải tự đi hỏi ), Thứ 4 việc trung chuyển không đội nón bảo hiểm hoặc chở nhiều khách, gây mất an toàn giao thông, trái với luật giao thông. Vé xe tết hơn cao. Trân trọng !",0.1869,0.0048,0.8084
Ngọc Ánh (Sài Gòn),"Tài xế và lơ xe nói chuyện rất nhẹ nhàng lịch sự với khách hàng,nhà xe có chỗ cho hành khách lưu trú chờ xe rất sạch sẽ thân thiện và rộng rãi.tôi sẽ luôn tin tưỡng và ủng hộ nhà xe ngọc ánh",0.9996,0.0003,1e-04
Ngọc Ánh (Sài Gòn),Dịch vụ rất tốt . Đi đuòng dài rất êm và ko chạy ẩu như những xe khác vì vậy tạo sự an toàn cho khách Mình rất hài lòng,0.9994,0.0004,0.0002
Ngọc Ánh (Sài Gòn),xe chạy ổn nhưng thái độ phục vụ vào dịp lễ tết thì làm mình thất vọng xe chạy nhanh và hay bắt khách dọc đường và thời gian chậm trễ hẹn đón khách dọc đường thì giờ quá trễ làm phải đứng đợi lâu mà tài xế nói chuyện khó chịu với khách,0.0006,0.9993,1e-04
Ngọc Ánh (Sài Gòn),"Xe êm, đúng giờ, chạy không quá nhanh.",0.9977,0.0005,0.0018
Ngọc Ánh (Sài Gòn),"Xe mới sạch sẽ , phục vụ tốt , tài xế lái êm an toàn.",0.9989,0.0004,0.0007
Ngọc Ánh (Sài Gòn),"Nhà xe đầu tư thêm bảng hiệu ở đầu đường, vì nếu không từng đến hoặc không hỏi thăm người dân là sẽ không biết nhà xe ở đâu để vào.",0.0085,0.989,0.0025
Ngọc Ánh (Sài Gòn),"Chủ và nhân viên nhiệt tình dễ thương, xe đầy đủ tiện nghi., sạch sẽ",0.9991,0.0003,0.0006
Ngọc Ánh (Sài Gòn),"Thiệt đáng đồng tiền bát gạo, mn hãy thử và trải nghiệm. Mặc dù còn trên xe chưa tới nhà nhưng vừa bước lên xe là muốn review 5s liền",0.9997,1e-04,0.0002
Ngọc Ánh (Sài Gòn),"Xe ko đẹp, ghế rách. Chở nhiều người hơn số lượng xe qui định. Khởi hành muộn , trả đón khách đường. Không trung chuyển nếu trung chuyển tính thêm phí",0.0005,0.999,0.0005
Ngọc Ánh (Sài Gòn),"Tài xế xe chạy với tốc độ an toàn, và rất hoà nhả với khách hàng",0.9993,0.0004,0.0003
Ngọc Ánh (Sài Gòn),"Xe Ngọc Ánh chạy khá tốt, ở Bạc Liêu thì k biết nhưng ở quận 8 có nhà cho khách nghỉ ngơi và ngủ lại khi xe tới nới trễ quá.",0.8597,0.0077,0.1326
Kim Anh (Bến Tre),"Xe chạy thường ghé vào trạm dừng nghỉ mua đồ nhiều lần, làm thời gian đi lâu hơn nhiều so với dự kiến",0.0333,0.9647,0.002
Kim Anh (Bến Tre),Xe tới trê,0.0013,0.9985,0.0002
Kim Anh (Bến Tre),Chờ hơn 30 phút do xe đến trễ nhưng không báo cho khách.,0.0039,0.9903,0.0058
Kim Anh (Bến Tre),Xe phụ thu quá cao ngày Lễ. Không book lại lần nữa,0.0004,0.9992,0.0004
Kim Anh (Bến Tre),Nhanh gọn lẹ. Chạy ngủ ngon ghê,0.9997,0.0002,1e-04
Kim Anh (Bến Tre),"Chuyến đi rất tốt, xe 16 chỗ của nhà xe Kim Anh là xe đời mới Hyundai Solati ngồi rất êm và chạy cũng êm nữa.",0.9995,0.0003,1e-04
Kim Anh (Bến Tre),Xe hiện đại đời mới 16 chỗ Hyundai Solati chạy rất êm và ngồi cũng êm nữa,0.9994,0.0004,0.0003
Kim Anh (Bến Tre),"Xe hư máy lạnh nhà xe ko giải quyết đóng cửa nhốt khách cố chạy tới khi khách ngộp thở quá làm dữ mới chịu dừng lại mở cửa, thái độ rất thiếu chuyên nghiệp",0.0102,0.9898,1e-04
Duy Quý,Không thấy nhà xe gọi điện rước. Lỡ chuyến,0.0009,0.9957,0.0035
Duy Quý,"vui lòng để điểm trả ở đâu thì thả ở đó, book cho đã ở cây xăng 14 đối diện bến xe miền tây thả ở đường kinh dương vương, p. an lạc q. bình tân",0.0026,0.7089,0.2885
Minh Tâm,"nhân viên phòng đt , tài xế nói chuyện lịch sự , phục vụ ân cần chu đáo , xe chạy không nhanh , đón khách đúng giờ . Nhà xe rộng lớn , mát mẻ ,",0.9991,0.0008,1e-04
Minh Tâm,"Xe chạy đúng giờ, xe mới phục vụ tốt, có nhiều chuyến rất tiện cho mọi người lựa chọn giờ hợp lý cho mình,sẽ ủng hộ xe lâu dài",0.9992,0.0003,0.0004
Minh Tâm,"Phục vụ khách hàng tốt đúng giờ, có xe đưa đón đến trạm. Có nhiều chuyến cách nhau 1h dễ dàng lựa chọn thời gian đi. Giá vé ok",0.9993,0.0003,0.0004
Thảo Châu,"Xe mới, sạch sẽ, máy lạnh phà phà, đặt vé xe nhanh chóng, tài xế rất ok",0.9993,0.0006,1e-04
Thảo Châu,tốt,0.9989,0.0003,0.0008
Thảo Châu,Thả ở trung lương đi bộ vào tốn thêm 30k tiền xe ôm,0.0068,0.991,0.0022
Thảo Châu,"Lâu lắm rồi mới đi trong 2h tới, trải nghiệm tuyệt vời",0.9976,0.0003,0.0021
Thảo Châu,"Xe chạy đúng giờ, thoải mái, an toàn. Cám ơn tài xế đã hoàn thành chuyến đi dù kẹt xe do khá nhiều xe lưu thông trên đường.",0.9993,0.0003,0.0005
Thảo Châu,nhà xe với tài xế dễ thương mà mọi người mà tuỳ tài xế nha mình đi 4 lần chỉ có 1 txe hơi khó chịu th còn lại ok nha,0.9954,0.0044,1e-04
Thảo Châu,"Trải nghiệm tuyệt vời, không có gì để cải thiện thêm.",0.9982,0.0008,0.001
Thảo Châu,"Xe chạy hơi trễ, giờ trên app hẹn là 15h50 mà tới 16h15 mới tới, đứng đợi mà tưởng quên đón khách rồi á chứ.",0.0046,0.9904,0.005
Thảo Châu,"Lần đầu đi, tuyệt dời",0.999,0.0004,0.0006
Thảo Châu,"Lái xe thân thiện, xe chạy đúng giờ",0.9984,0.0002,0.0014
Thảo Châu,"Xe chạy êm, chỗ ngồi rộng rãi, thoải mái, lần sau tài xế nhớ mang nước theo nha, khát xỉu.",0.9995,0.0004,1e-04
Thảo Châu,"Tài xế lái xe an toàn, xe máy lạnh, chạy êm, chỗ ngồi thoải mái.",0.9995,0.0003,0.0002
Thảo Châu,"Tài xế thân thiện, lái xe an toàn, có điều xe hơi cũ chút nên động cơ hơi ồn, mong nhà xe cải thiện.",0.6479,0.1042,0.2479
Thảo Châu,"Ghế ngồi thoải mái, dịch vụ xe rất tốt, đặc biệt chỗ dừng nghỉ đi vệ sinh rất sạch sẽ so với các nhà xe khác.",0.9989,0.0006,0.0005
Thảo Châu,Đã đặt chỗ phí trên nhưng khi lên xe đã có người ngồi và bác tài bảo ngồi đại ghế khác.,0.1909,0.7262,0.0829
Thảo Châu,"Xe cũ, máy lạnh chảy nước. Mưa thì dột. Được cái nhân viên nhà xe rất ok. Tài xế cũng ok",0.0477,0.9454,0.0069
Thảo Châu,"Nhà xe làm việc chưa chuyên nghiệp. Chuyến 5g10 mà tới 5g30 mới khởi hành, do ít khách trên nên đi dọc đường thấy người là tấp vào kêu lên tới 6g còn chưa tới cầu Rạch Miễu. Đang gấp vướng phải xe này trễ luôn. Mong nhà xe chỉnh lại cách làm việc để chuyên nghiệp hơn.",0.001,0.9986,0.0004
Thảo Châu,"Tài xế Đăng Khôi không rước mình do quên, chuyển mình qua xe sau, không sắp xếp ghế ngồi mà bắt mình ngồi ghế súp. Nhà xe giải quyết vấn đề không thoả đáng. Mình đi chuyến 2:25 nhưng giải quyết ghế cho mình 5:10. Nhà xe không chủ động giải quyết cho khách mà khách phải gọi tới gọi lui từ vexere sang nhà xe. Bạn Minh Nhân (cs agent vexere) không giải quyết vấn đề tốt, không follow-up xem khách đã có xe chưa, toàn là khách gọi hỏi. Vui lòng gọi mình để biết thêm chi tiết. Đây là lần cuối cùng mình đi xe Thảo Châu, dịch vụ quá tệ",0.0004,0.9994,1e-04
Thảo Châu,"đặt xe 19h05 rước, 19h50 chưa thấy xe đâu, vừa thấy xe thì nó chạy lướt qua không rước luôn, trong khi mình đã cọc tiền xe rồi , mình phải điện cho CSKH để giải quyết, rất mất thời gian nha",0.0002,0.9984,0.0015
Thảo Châu,"chú tài xế thân thiện, mình đứng sai điểm đón nhưng chú vẫn quay lại đón mình, nói chung là 10đ mng nên ủng hộ nhà xe này",0.9997,0.0003,0.0
Thảo Châu,"Đặt ghế 16. Lúc lên xe tài xế bảo ngồi đâu cũng được trong khi ghế đã đặt thì có người ngồi rồi. Sau đó lại sắp xếp chỗ ngồi khác. Thái độ tài xế cọc cằn, chạy xe thì ẩu tả thắng gấp, tánh mạng con người mà k coi trọng. Nếu là người nhà mình ngồi trên chính chuyến xe mình làm tài xế thì sẽ như thế nào. Nhiều lần đặt vé tại nhà xe rồi nhưng chỉ đi ở VP chính, lần đầu đi ở trạm Châu Thành BT. Quá thất vọng. Feedback vậy thôi chứ cũng chả cải thiện được đâu. Chuyển nhà xe khác là nhanh nhất.",0.0006,0.9993,1e-04
Thảo Châu,"Hôm nay xe chạy đúng giờ, tài xế thân thiện nhiệt tình",0.9996,0.0002,0.0002
Thảo Châu,"Tuần nào cũng đặt vé Thảo Châu lên SG nhưng hôm nay không hài lòng. Xe đón trễ hơn 20p đợi lâu và mất thời gian của Khách, nhà xe nên xem lại việc đón Khách sao cho nhanh, không mất nhiều thời gian và không ảnh hưởng đến Khách khác.",0.0004,0.999,0.0006
Thảo Châu,"xe rộng, nv khá lịch sự, thân thiện",0.9988,0.0007,0.0005
Thảo Châu,"Hơi giựt tưng tưng, bác tài hiền, dễ chịu. Xe đón đúng giờ",0.8763,0.0166,0.1072
Thảo Châu,"trả không đúng điểm trả, xe nóng",1e-04,0.9977,0.0022
Thảo Châu,"Máy lạnh hơi yếu nên cảm giác ngột ngạt, dễ say xe",0.0033,0.9964,0.0003
Thảo Châu,"Xe vận hành đúng thời gian, không chờ đợi, tuy nhiên xe có vẻ đã cũ nên chạy không được êm; đặt vé online nhận địa chỉ trả khách tận nhà nhưng khi đến văn phòng check vé thì nói không chuyển tới địa chỉ trên được, nhưng cũng k sao, do Tôi là người địa phương nên có thể ""tùy cơ ứng biến"" nếu là khách nơi khác thì cảm thấy khó trong việc di chuyển, hi vọng nhà xe cải thiển hơn nữa; Bác Tài thì vui vẻ, nhiệt tình, tôi đánh giá Bác Tài 5 sao, chất lượng xe 3 sao.",0.9875,0.0003,0.0122
Thảo Châu,Rất hài lòng sẽ tiếp tục dịch vụ xe Thảo Châu cho lần sau.,0.9984,0.0005,0.0011
Thảo Châu,"Rất là Oke lun nha mn , chú tài xế dth",0.9997,0.0002,1e-04
Thảo Châu,"Trên app ghi là bỏ ở chợ mỹ lồng mà xe trung chuyển lại bỏ mình ở chổ dừng chân đợi xe buýt, dự đoán cũng cách chợ mỹ lồng 6km hơn",0.0013,0.9782,0.0205
Thảo Châu,Người lái xe hung hăng và lái xe nguy hiểm,0.5019,0.4797,0.0184
Thảo Châu,Đi trễ 10p nên nhà xe không đợi bỏ khách hàng.,0.5257,0.2047,0.2696
Thảo Châu,Ghế ko ngã được gây khó chịu,0.0004,0.9994,0.0002
Thảo Châu,Mình đi xe thấy ok,0.997,0.0003,0.0028
Thảo Châu,Chán,0.0383,0.9614,0.0003
Thảo Châu,Nhà xe khó khăn và không xuất vé thanh toán cho khách hàng,0.0006,0.9981,0.0013
Thảo Châu,Đặt chuyến 18h10 nhưng hơn 18h30 mới có xe,0.018,0.9101,0.0719
Thảo Châu,Wifi quá yếu,0.0014,0.9984,0.0002
Thảo Châu,Rất tốt,0.9997,0.0002,1e-04
Thảo Châu,Tài xế không ghé điểm dừng mà tôi đã đặt trên vé Vé dặt dừng ở Go Mỹ Tho Tx không dừng nên tôi phải tự xuống khi có khách yêu cầu tx dừng ở Ngã Tư An Khánh (Bến Tre),0.0008,0.9983,0.0009
Thảo Châu,"Đường cao tốc không đi lái xe đi vào đường gom, chắc để trốn trạm thu phí. Đường vừa xấu vừa lâu",0.0013,0.9985,0.0002
Thảo Châu,"Đặt xe thảo châu mà tới lúc đón là xe duy quí, tài xế cọc cằn, chạy xe ẩu nói chung hôm nay tệ",0.0011,0.9989,1e-04
Thảo Châu,"Chuyến xe đúng giờ, wifi ok nha",0.9996,1e-04,0.0003
Thảo Châu,Đi 10 lần là hết 9 lần bị ngồi sai chỗ,0.1071,0.8925,0.0004
Thảo Châu,Đi lần nào cũng bị giành chỗ ngồi. 10 lần đi hết 8 9 lần bị,0.0194,0.9555,0.0252
Thảo Châu,Quản lý nói chuyện cọc cằn hotline ko nghe máy,0.0005,0.9991,0.0004
Thảo Châu,Rất hài lòng với thái độ phục vụ của nhân viên đến cả tài xế,0.999,0.0003,0.0007
Thảo Châu,"Thái độ phục vụ tốt, bác tài dễ thương, chỗ ngồi thoải mái",0.9979,0.001,0.0011
Thảo Châu,"Lái xe an toàn, có các điểm dừng tốt. Thanks",0.9989,0.0004,0.0007
Thảo Châu,"Tài xế rước đúng giờ, xe mới, wifi dùng ok lắm nè",0.9996,0.0002,0.0002
Thảo Châu,"Vì mình ở quận 9 nên ra tới bến xe thảo châu khoảng 1 tiếng ! Đặt xe 9h10 nên 7h45 đã bắt đầu đi rồi , hôm nay xui gặp bạn grab chạy toàn chui vô tuyến đường kẹt xe nên 9h12 mình mới đến ! Vào hỏi ở quầy vé thì chị tóc ngắn đó hỏi đi tuyến mấy giờ , xong nói mình trễ nên xe đi rồi ! Mình biết mình trễ , nhưng vấn đề là ko thấy khách đặt vé tới mà không gọi hỏi lần nào hết và thái độ của chị rất khó chịu , cũng không có ý hỗ trợ mình ! Mình ko muốn nói gì nên đi bộ qua nhà xe Hoàng khải kế bên cho nhanh ! Sau đó mình biết là hôm đó công an đang đi bắt xe nhiều nên xe ko đến văn phòng mà trung chuyển khách đến nơi khác để né công an , chứ thật ra chuyến 9h10 thì toàn 9h15 -9h20 mới tới ! Khách quen mấy năm của thảo châu nhưng đụng tới chuyện thì mới biết nhà xe ứng xử tệ vậy :(",0.0007,0.999,0.0003
